M	ENTITY/Remote_sensing	ENTITY/International_Society_for_Photogrammetry_and_Remote_Sensing
M	ENTITY/Stochastic_volatility	ENTITY/Valuation_of_options
M	ENTITY/Stochastic_volatility	ENTITY/Quantum_field_theory
M	ENTITY/Stochastic_volatility	ENTITY/Conformal_field_theory
M	ENTITY/European_Central_Bank	ENTITY/Valuation_of_options
M	ENTITY/European_Central_Bank	ENTITY/Federal_Reserve_System
M	ENTITY/European_Central_Bank	ENTITY/Monetary_policy
M	ENTITY/Valuation_of_options	ENTITY/Monetary_policy
M	ENTITY/Valuation_of_options	ENTITY/Conformal_field_theory
M	ENTITY/Federal_Reserve_System	ENTITY/Monetary_policy
M	ENTITY/Embedded_system	ENTITY/Digital_signal_processor
M	ENTITY/Quantum_mechanics	ENTITY/Quantum_field_theory
M	ENTITY/Quantum_mechanics	ENTITY/String_theory
M	ENTITY/Quantum_mechanics	ENTITY/Conformal_field_theory
M	ENTITY/Titanium	ENTITY/Silicon_dioxide
M	ENTITY/Silicon_dioxide	ENTITY/Adsorption
M	ENTITY/Grain_boundary	ENTITY/Adsorption
M	ENTITY/Methane	ENTITY/Diesel_fuel
M	ENTITY/Diesel_engine	ENTITY/Diesel_fuel
M	ENTITY/Quantum_field_theory	ENTITY/String_theory
M	ENTITY/Quantum_field_theory	ENTITY/Conformal_field_theory
M	ENTITY/Black_hole	ENTITY/String_theory
M	ENTITY/String_theory	ENTITY/Conformal_field_theory
